station,thickness,texture,cn,rew
grid_001,0.2,sand,46,5
grid_001,0.2,sand,46,5
grid_001,0.2,sand,46,5
grid_001,0.2,loamy sand,46,5
grid_001,0.2,loamy sand,46,5
grid_001,0.5,loamy sand,46,5
grid_001,0.5,loamy sand,46,5
grid_002,0.2,sand,46,5
grid_002,0.2,sand,46,5
grid_002,0.2,sand,46,5
grid_002,0.2,loamy sand,46,5
grid_002,0.2,loamy sand,46,5
grid_002,0.5,loamy sand,46,5
grid_002,0.5,loamy sand,46,5
grid_003,0.2,sand,46,5
grid_003,0.2,sand,46,5
grid_003,0.2,sand,46,5
grid_003,0.2,loamy sand,46,5
grid_003,0.2,loamy sand,46,5
grid_003,0.5,loamy sand,46,5
grid_003,0.5,loamy sand,46,5
grid_004,0.2,sandy loam,46,5
grid_004,0.2,sandy loam,46,5
grid_004,0.2,sandy loam,46,5
grid_004,0.2,sandy loam,46,5
grid_004,0.2,sandy loam,46,5
grid_004,0.5,sandy loam,46,5
grid_004,0.5,sandy clay loam,46,5
grid_005,0.2,sandy loam,46,5
grid_005,0.2,sandy loam,46,5
grid_005,0.2,sandy loam,46,5
grid_005,0.2,sandy loam,46,5
grid_005,0.2,sandy loam,46,5
grid_005,0.5,sandy loam,46,5
grid_005,0.5,sandy clay loam,46,5
grid_006,0.2,sandy loam,46,5
grid_006,0.2,sandy loam,46,5
grid_006,0.2,sandy loam,46,5
grid_006,0.2,sandy loam,46,5
grid_006,0.2,sandy loam,46,5
grid_006,0.5,sandy loam,46,5
grid_006,0.5,sandy clay loam,46,5
grid_007,0.2,sand,46,5
grid_007,0.2,sand,46,5
grid_007,0.2,sand,46,5
grid_007,0.2,loamy sand,46,5
grid_007,0.2,loamy sand,46,5
grid_007,0.5,loamy sand,46,5
grid_007,0.5,loamy sand,46,5
grid_008,0.2,sand,46,5
grid_008,0.2,sand,46,5
grid_008,0.2,sand,46,5
grid_008,0.2,loamy sand,46,5
grid_008,0.2,loamy sand,46,5
grid_008,0.5,loamy sand,46,5
grid_008,0.5,loamy sand,46,5
grid_009,0.2,sand,46,5
grid_009,0.2,sand,46,5
grid_009,0.2,sand,46,5
grid_009,0.2,loamy sand,46,5
grid_009,0.2,loamy sand,46,5
grid_009,0.5,loamy sand,46,5
grid_009,0.5,loamy sand,46,5
grid_010,0.2,clay,46,5
grid_010,0.2,clay,46,5
grid_010,0.2,clay,46,5
grid_010,0.2,clay,46,5
grid_010,0.2,clay,46,5
grid_010,0.5,clay,46,5
grid_010,0.5,clay,46,5
grid_011,0.2,sandy loam,46,5
grid_011,0.2,sandy loam,46,5
grid_011,0.2,sandy loam,46,5
grid_011,0.2,sandy loam,46,5
grid_011,0.2,sandy loam,46,5
grid_011,0.5,sandy loam,46,5
grid_011,0.5,sandy clay loam,46,5
grid_012,0.2,sandy loam,46,5
grid_012,0.2,sandy clay loam,46,5
grid_012,0.2,sandy clay loam,46,5
grid_012,0.2,sandy clay loam,46,5
grid_012,0.2,sandy clay loam,46,5
grid_012,0.5,sandy clay loam,46,5
grid_012,0.5,clay loam,46,5
grid_013,0.2,sandy loam,46,5
grid_013,0.2,sandy clay loam,46,5
grid_013,0.2,sandy clay loam,46,5
grid_013,0.2,sandy clay loam,46,5
grid_013,0.2,sandy clay loam,46,5
grid_013,0.5,sandy clay loam,46,5
grid_013,0.5,clay loam,46,5
grid_014,0.2,sand,46,5
grid_014,0.2,sand,46,5
grid_014,0.2,sand,46,5
grid_014,0.2,loamy sand,46,5
grid_014,0.2,loamy sand,46,5
grid_014,0.5,loamy sand,46,5
grid_014,0.5,loamy sand,46,5
grid_015,0.2,sandy loam,46,5
grid_015,0.2,sandy loam,46,5
grid_015,0.2,sandy loam,46,5
grid_015,0.2,sandy loam,46,5
grid_015,0.2,sandy loam,46,5
grid_015,0.5,sandy loam,46,5
grid_015,0.5,sandy clay loam,46,5
grid_016,0.2,sandy loam,46,5
grid_016,0.2,sandy loam,46,5
grid_016,0.2,sandy loam,46,5
grid_016,0.2,sandy loam,46,5
grid_016,0.2,sandy loam,46,5
grid_016,0.5,sandy loam,46,5
grid_016,0.5,sandy clay loam,46,5
grid_017,0.2,sandy loam,46,5
grid_017,0.2,sandy loam,46,5
grid_017,0.2,sandy loam,46,5
grid_017,0.2,sandy loam,46,5
grid_017,0.2,sandy loam,46,5
grid_017,0.5,sandy loam,46,5
grid_017,0.5,sandy clay loam,46,5
grid_018,0.2,sandy loam,46,5
grid_018,0.2,sandy loam,46,5
grid_018,0.2,sandy loam,46,5
grid_018,0.2,sandy loam,46,5
grid_018,0.2,sandy loam,46,5
grid_018,0.5,sandy loam,46,5
grid_018,0.5,sandy clay loam,46,5
grid_019,0.2,clay,46,5
grid_019,0.2,clay,46,5
grid_019,0.2,clay,46,5
grid_019,0.2,clay,46,5
grid_019,0.2,clay,46,5
grid_019,0.5,clay,46,5
grid_019,0.5,clay,46,5
grid_020,0.2,clay,46,5
grid_020,0.2,clay,46,5
grid_020,0.2,clay,46,5
grid_020,0.2,clay,46,5
grid_020,0.2,clay,46,5
grid_020,0.5,clay,46,5
grid_020,0.5,clay,46,5
grid_021,0.2,sandy loam,46,5
grid_021,0.2,sandy clay loam,46,5
grid_021,0.2,sandy clay loam,46,5
grid_021,0.2,sandy clay loam,46,5
grid_021,0.2,sandy clay loam,46,5
grid_021,0.5,sandy clay loam,46,5
grid_021,0.5,clay loam,46,5
grid_022,0.2,sandy loam,46,5
grid_022,0.2,sandy clay loam,46,5
grid_022,0.2,sandy clay loam,46,5
grid_022,0.2,sandy clay loam,46,5
grid_022,0.2,sandy clay loam,46,5
grid_022,0.5,sandy clay loam,46,5
grid_022,0.5,clay loam,46,5
grid_023,0.2,sandy loam,46,5
grid_023,0.2,sandy clay loam,46,5
grid_023,0.2,sandy clay loam,46,5
grid_023,0.2,sandy clay loam,46,5
grid_023,0.2,sandy clay loam,46,5
grid_023,0.5,sandy clay loam,46,5
grid_023,0.5,clay loam,46,5
grid_024,0.2,sandy loam,46,5
grid_024,0.2,sandy loam,46,5
grid_024,0.2,sandy loam,46,5
grid_024,0.2,sandy loam,46,5
grid_024,0.2,sandy loam,46,5
grid_024,0.5,sandy loam,46,5
grid_024,0.5,sandy clay loam,46,5
grid_025,0.2,sand,46,5
grid_025,0.2,sand,46,5
grid_025,0.2,sand,46,5
grid_025,0.2,loamy sand,46,5
grid_025,0.2,loamy sand,46,5
grid_025,0.5,loamy sand,46,5
grid_025,0.5,loamy sand,46,5
grid_026,0.2,sandy loam,46,5
grid_026,0.2,sandy loam,46,5
grid_026,0.2,sandy loam,46,5
grid_026,0.2,sandy loam,46,5
grid_026,0.2,sandy loam,46,5
grid_026,0.5,sandy loam,46,5
grid_026,0.5,sandy clay loam,46,5
grid_027,0.2,sand,46,5
grid_027,0.2,sand,46,5
grid_027,0.2,sand,46,5
grid_027,0.2,loamy sand,46,5
grid_027,0.2,loamy sand,46,5
grid_027,0.5,loamy sand,46,5
grid_027,0.5,loamy sand,46,5
grid_028,0.2,sand,46,5
grid_028,0.2,sand,46,5
grid_028,0.2,sand,46,5
grid_028,0.2,loamy sand,46,5
grid_028,0.2,loamy sand,46,5
grid_028,0.5,loamy sand,46,5
grid_028,0.5,loamy sand,46,5
grid_029,0.2,sandy loam,46,5
grid_029,0.2,sandy loam,46,5
grid_029,0.2,sandy loam,46,5
grid_029,0.2,sandy loam,46,5
grid_029,0.2,sandy loam,46,5
grid_029,0.5,sandy loam,46,5
grid_029,0.5,sandy clay loam,46,5
grid_030,0.2,sand,46,5
grid_030,0.2,sand,46,5
grid_030,0.2,sand,46,5
grid_030,0.2,loamy sand,46,5
grid_030,0.2,loamy sand,46,5
grid_030,0.5,loamy sand,46,5
grid_030,0.5,loamy sand,46,5
grid_031,0.2,sandy loam,46,5
grid_031,0.2,sandy loam,46,5
grid_031,0.2,sandy loam,46,5
grid_031,0.2,sandy loam,46,5
grid_031,0.2,sandy loam,46,5
grid_031,0.5,sandy loam,46,5
grid_031,0.5,sandy clay loam,46,5
grid_032,0.2,sandy loam,46,5
grid_032,0.2,sandy loam,46,5
grid_032,0.2,sandy loam,46,5
grid_032,0.2,sandy loam,46,5
grid_032,0.2,sandy loam,46,5
grid_032,0.5,sandy loam,46,5
grid_032,0.5,sandy clay loam,46,5
grid_033,0.2,sandy loam,46,5
grid_033,0.2,sandy loam,46,5
grid_033,0.2,sandy loam,46,5
grid_033,0.2,sandy loam,46,5
grid_033,0.2,sandy loam,46,5
grid_033,0.5,sandy loam,46,5
grid_033,0.5,sandy clay loam,46,5
grid_034,0.2,sandy loam,46,5
grid_034,0.2,sandy clay loam,46,5
grid_034,0.2,sandy clay loam,46,5
grid_034,0.2,sandy clay loam,46,5
grid_034,0.2,sandy clay loam,46,5
grid_034,0.5,sandy clay loam,46,5
grid_034,0.5,clay loam,46,5
grid_035,0.2,sandy loam,46,5
grid_035,0.2,sandy clay loam,46,5
grid_035,0.2,sandy clay loam,46,5
grid_035,0.2,sandy clay loam,46,5
grid_035,0.2,sandy clay loam,46,5
grid_035,0.5,sandy clay loam,46,5
grid_035,0.5,clay loam,46,5
grid_036,0.2,sandy loam,46,5
grid_036,0.2,sandy loam,46,5
grid_036,0.2,sandy loam,46,5
grid_036,0.2,sandy loam,46,5
grid_036,0.2,sandy loam,46,5
grid_036,0.5,sandy loam,46,5
grid_036,0.5,sandy clay loam,46,5
grid_037,0.2,sandy loam,46,5
grid_037,0.2,sandy loam,46,5
grid_037,0.2,sandy loam,46,5
grid_037,0.2,sandy loam,46,5
grid_037,0.2,sandy loam,46,5
grid_037,0.5,sandy loam,46,5
grid_037,0.5,sandy clay loam,46,5
grid_038,0.2,sand,46,5
grid_038,0.2,sand,46,5
grid_038,0.2,sand,46,5
grid_038,0.2,loamy sand,46,5
grid_038,0.2,loamy sand,46,5
grid_038,0.5,loamy sand,46,5
grid_038,0.5,loamy sand,46,5
grid_039,0.2,sandy loam,46,5
grid_039,0.2,sandy loam,46,5
grid_039,0.2,sandy loam,46,5
grid_039,0.2,sandy loam,46,5
grid_039,0.2,sandy loam,46,5
grid_039,0.5,sandy loam,46,5
grid_039,0.5,sandy clay loam,46,5
grid_040,0.2,sandy loam,46,5
grid_040,0.2,sandy loam,46,5
grid_040,0.2,sandy loam,46,5
grid_040,0.2,sandy loam,46,5
grid_040,0.2,sandy loam,46,5
grid_040,0.5,sandy loam,46,5
grid_040,0.5,sandy clay loam,46,5
grid_041,0.2,sandy loam,46,5
grid_041,0.2,sandy loam,46,5
grid_041,0.2,sandy loam,46,5
grid_041,0.2,sandy loam,46,5
grid_041,0.2,sandy loam,46,5
grid_041,0.5,sandy loam,46,5
grid_041,0.5,sandy clay loam,46,5
grid_042,0.2,sandy loam,46,5
grid_042,0.2,sandy loam,46,5
grid_042,0.2,sandy loam,46,5
grid_042,0.2,sandy loam,46,5
grid_042,0.2,sandy loam,46,5
grid_042,0.5,sandy loam,46,5
grid_042,0.5,sandy clay loam,46,5
grid_043,0.2,sandy loam,46,5
grid_043,0.2,sandy loam,46,5
grid_043,0.2,sandy loam,46,5
grid_043,0.2,sandy loam,46,5
grid_043,0.2,sandy loam,46,5
grid_043,0.5,sandy loam,46,5
grid_043,0.5,sandy clay loam,46,5
grid_044,0.2,sandy loam,46,5
grid_044,0.2,sandy loam,46,5
grid_044,0.2,sandy loam,46,5
grid_044,0.2,sandy loam,46,5
grid_044,0.2,sandy loam,46,5
grid_044,0.5,sandy loam,46,5
grid_044,0.5,sandy clay loam,46,5
grid_045,0.2,sandy loam,46,5
grid_045,0.2,sandy loam,46,5
grid_045,0.2,sandy loam,46,5
grid_045,0.2,sandy loam,46,5
grid_045,0.2,sandy loam,46,5
grid_045,0.5,sandy loam,46,5
grid_045,0.5,sandy clay loam,46,5
grid_046,0.2,sand,46,5
grid_046,0.2,sand,46,5
grid_046,0.2,sand,46,5
grid_046,0.2,loamy sand,46,5
grid_046,0.2,loamy sand,46,5
grid_046,0.5,loamy sand,46,5
grid_046,0.5,loamy sand,46,5
grid_047,0.2,sandy loam,46,5
grid_047,0.2,sandy loam,46,5
grid_047,0.2,sandy loam,46,5
grid_047,0.2,sandy loam,46,5
grid_047,0.2,sandy loam,46,5
grid_047,0.5,sandy loam,46,5
grid_047,0.5,sandy clay loam,46,5
grid_048,0.2,sandy loam,46,5
grid_048,0.2,sandy loam,46,5
grid_048,0.2,sandy loam,46,5
grid_048,0.2,sandy loam,46,5
grid_048,0.2,sandy loam,46,5
grid_048,0.5,sandy loam,46,5
grid_048,0.5,sandy clay loam,46,5
grid_049,0.2,sandy loam,46,5
grid_049,0.2,sandy loam,46,5
grid_049,0.2,sandy loam,46,5
grid_049,0.2,sandy loam,46,5
grid_049,0.2,sandy loam,46,5
grid_049,0.5,sandy loam,46,5
grid_049,0.5,sandy clay loam,46,5
grid_050,0.2,sandy loam,46,5
grid_050,0.2,sandy clay loam,46,5
grid_050,0.2,sandy clay loam,46,5
grid_050,0.2,sandy clay loam,46,5
grid_050,0.2,sandy clay loam,46,5
grid_050,0.5,sandy clay loam,46,5
grid_050,0.5,clay loam,46,5
grid_051,0.2,sand,46,5
grid_051,0.2,sand,46,5
grid_051,0.2,sand,46,5
grid_051,0.2,loamy sand,46,5
grid_051,0.2,loamy sand,46,5
grid_051,0.5,loamy sand,46,5
grid_051,0.5,loamy sand,46,5
grid_052,0.2,sand,46,5
grid_052,0.2,sand,46,5
grid_052,0.2,sand,46,5
grid_052,0.2,loamy sand,46,5
grid_052,0.2,loamy sand,46,5
grid_052,0.5,loamy sand,46,5
grid_052,0.5,loamy sand,46,5
grid_053,0.2,sandy loam,46,5
grid_053,0.2,sandy loam,46,5
grid_053,0.2,sandy loam,46,5
grid_053,0.2,sandy loam,46,5
grid_053,0.2,sandy loam,46,5
grid_053,0.5,sandy loam,46,5
grid_053,0.5,sandy clay loam,46,5
grid_054,0.2,sandy loam,46,5
grid_054,0.2,sandy loam,46,5
grid_054,0.2,sandy loam,46,5
grid_054,0.2,sandy loam,46,5
grid_054,0.2,sandy loam,46,5
grid_054,0.5,sandy loam,46,5
grid_054,0.5,sandy clay loam,46,5
grid_055,0.2,sandy loam,46,5
grid_055,0.2,sandy loam,46,5
grid_055,0.2,sandy loam,46,5
grid_055,0.2,sandy loam,46,5
grid_055,0.2,sandy loam,46,5
grid_055,0.5,sandy loam,46,5
grid_055,0.5,sandy clay loam,46,5
grid_056,0.2,sandy loam,46,5
grid_056,0.2,sandy loam,46,5
grid_056,0.2,sandy loam,46,5
grid_056,0.2,sandy loam,46,5
grid_056,0.2,sandy loam,46,5
grid_056,0.5,sandy loam,46,5
grid_056,0.5,sandy clay loam,46,5
grid_057,0.2,sandy loam,46,5
grid_057,0.2,sandy loam,46,5
grid_057,0.2,sandy loam,46,5
grid_057,0.2,sandy loam,46,5
grid_057,0.2,sandy loam,46,5
grid_057,0.5,sandy loam,46,5
grid_057,0.5,sandy clay loam,46,5
grid_058,0.2,sandy loam,46,5
grid_058,0.2,sandy loam,46,5
grid_058,0.2,sandy loam,46,5
grid_058,0.2,sandy loam,46,5
grid_058,0.2,sandy loam,46,5
grid_058,0.5,sandy loam,46,5
grid_058,0.5,sandy clay loam,46,5
grid_059,0.2,sandy loam,46,5
grid_059,0.2,sandy loam,46,5
grid_059,0.2,sandy loam,46,5
grid_059,0.2,sandy loam,46,5
grid_059,0.2,sandy loam,46,5
grid_059,0.5,sandy loam,46,5
grid_059,0.5,sandy clay loam,46,5
grid_060,0.2,sandy loam,46,5
grid_060,0.2,sandy loam,46,5
grid_060,0.2,sandy loam,46,5
grid_060,0.2,sandy loam,46,5
grid_060,0.2,sandy loam,46,5
grid_060,0.5,sandy loam,46,5
grid_060,0.5,sandy clay loam,46,5
grid_061,0.2,sandy loam,46,5
grid_061,0.2,sandy loam,46,5
grid_061,0.2,sandy loam,46,5
grid_061,0.2,sandy loam,46,5
grid_061,0.2,sandy loam,46,5
grid_061,0.5,sandy loam,46,5
grid_061,0.5,sandy clay loam,46,5
grid_062,0.2,sandy loam,46,5
grid_062,0.2,sandy loam,46,5
grid_062,0.2,sandy loam,46,5
grid_062,0.2,sandy loam,46,5
grid_062,0.2,sandy loam,46,5
grid_062,0.5,sandy loam,46,5
grid_062,0.5,sandy clay loam,46,5
grid_063,0.2,sandy loam,46,5
grid_063,0.2,sandy loam,46,5
grid_063,0.2,sandy loam,46,5
grid_063,0.2,sandy loam,46,5
grid_063,0.2,sandy loam,46,5
grid_063,0.5,sandy loam,46,5
grid_063,0.5,sandy clay loam,46,5
grid_064,0.2,sandy loam,46,5
grid_064,0.2,sandy loam,46,5
grid_064,0.2,sandy loam,46,5
grid_064,0.2,sandy loam,46,5
grid_064,0.2,sandy loam,46,5
grid_064,0.5,sandy loam,46,5
grid_064,0.5,sandy clay loam,46,5
grid_065,0.2,sandy loam,46,5
grid_065,0.2,sandy loam,46,5
grid_065,0.2,sandy loam,46,5
grid_065,0.2,sandy loam,46,5
grid_065,0.2,sandy loam,46,5
grid_065,0.5,sandy loam,46,5
grid_065,0.5,sandy clay loam,46,5
grid_066,0.2,sandy loam,46,5
grid_066,0.2,sandy clay loam,46,5
grid_066,0.2,sandy clay loam,46,5
grid_066,0.2,sandy clay loam,46,5
grid_066,0.2,sandy clay loam,46,5
grid_066,0.5,sandy clay loam,46,5
grid_066,0.5,clay loam,46,5
grid_067,0.2,sandy loam,46,5
grid_067,0.2,sandy clay loam,46,5
grid_067,0.2,sandy clay loam,46,5
grid_067,0.2,sandy clay loam,46,5
grid_067,0.2,sandy clay loam,46,5
grid_067,0.5,sandy clay loam,46,5
grid_067,0.5,clay loam,46,5
grid_068,0.2,sandy loam,46,5
grid_068,0.2,sandy clay loam,46,5
grid_068,0.2,sandy clay loam,46,5
grid_068,0.2,sandy clay loam,46,5
grid_068,0.2,sandy clay loam,46,5
grid_068,0.5,sandy clay loam,46,5
grid_068,0.5,clay loam,46,5
grid_069,0.2,sandy loam,46,5
grid_069,0.2,sandy loam,46,5
grid_069,0.2,sandy loam,46,5
grid_069,0.2,sandy loam,46,5
grid_069,0.2,sandy loam,46,5
grid_069,0.5,sandy loam,46,5
grid_069,0.5,sandy clay loam,46,5
grid_070,0.2,sandy loam,46,5
grid_070,0.2,sandy loam,46,5
grid_070,0.2,sandy loam,46,5
grid_070,0.2,sandy loam,46,5
grid_070,0.2,sandy loam,46,5
grid_070,0.5,sandy loam,46,5
grid_070,0.5,sandy clay loam,46,5
grid_071,0.2,sand,46,5
grid_071,0.2,sand,46,5
grid_071,0.2,sand,46,5
grid_071,0.2,loamy sand,46,5
grid_071,0.2,loamy sand,46,5
grid_071,0.5,loamy sand,46,5
grid_071,0.5,loamy sand,46,5
grid_072,0.2,sandy loam,46,5
grid_072,0.2,sandy loam,46,5
grid_072,0.2,sandy loam,46,5
grid_072,0.2,sandy loam,46,5
grid_072,0.2,sandy loam,46,5
grid_072,0.5,sandy loam,46,5
grid_072,0.5,sandy clay loam,46,5
grid_073,0.2,sandy loam,46,5
grid_073,0.2,sandy loam,46,5
grid_073,0.2,sandy loam,46,5
grid_073,0.2,sandy loam,46,5
grid_073,0.2,sandy loam,46,5
grid_073,0.5,sandy loam,46,5
grid_073,0.5,sandy clay loam,46,5
grid_074,0.2,sandy loam,46,5
grid_074,0.2,sandy loam,46,5
grid_074,0.2,sandy loam,46,5
grid_074,0.2,sandy loam,46,5
grid_074,0.2,sandy loam,46,5
grid_074,0.5,sandy loam,46,5
grid_074,0.5,sandy clay loam,46,5
grid_075,0.2,sandy loam,46,5
grid_075,0.2,sandy loam,46,5
grid_075,0.2,sandy loam,46,5
grid_075,0.2,sandy loam,46,5
grid_075,0.2,sandy loam,46,5
grid_075,0.5,sandy loam,46,5
grid_075,0.5,sandy clay loam,46,5
grid_076,0.2,sandy loam,46,5
grid_076,0.2,sandy loam,46,5
grid_076,0.2,sandy loam,46,5
grid_076,0.2,sandy loam,46,5
grid_076,0.2,sandy loam,46,5
grid_076,0.5,sandy loam,46,5
grid_076,0.5,sandy clay loam,46,5
grid_077,0.2,sandy loam,46,5
grid_077,0.2,sandy loam,46,5
grid_077,0.2,sandy loam,46,5
grid_077,0.2,sandy loam,46,5
grid_077,0.2,sandy loam,46,5
grid_077,0.5,sandy loam,46,5
grid_077,0.5,sandy clay loam,46,5
grid_078,0.2,sandy loam,46,5
grid_078,0.2,sandy loam,46,5
grid_078,0.2,sandy loam,46,5
grid_078,0.2,sandy loam,46,5
grid_078,0.2,sandy loam,46,5
grid_078,0.5,sandy loam,46,5
grid_078,0.5,sandy clay loam,46,5
grid_079,0.2,sandy loam,46,5
grid_079,0.2,sandy loam,46,5
grid_079,0.2,sandy loam,46,5
grid_079,0.2,sandy loam,46,5
grid_079,0.2,sandy loam,46,5
grid_079,0.5,sandy loam,46,5
grid_079,0.5,sandy clay loam,46,5
grid_080,0.2,sandy loam,46,5
grid_080,0.2,sandy loam,46,5
grid_080,0.2,sandy loam,46,5
grid_080,0.2,sandy loam,46,5
grid_080,0.2,sandy loam,46,5
grid_080,0.5,sandy loam,46,5
grid_080,0.5,sandy clay loam,46,5
grid_081,0.2,sandy loam,46,5
grid_081,0.2,sandy loam,46,5
grid_081,0.2,sandy loam,46,5
grid_081,0.2,sandy loam,46,5
grid_081,0.2,sandy loam,46,5
grid_081,0.5,sandy loam,46,5
grid_081,0.5,sandy clay loam,46,5
grid_082,0.2,sandy loam,46,5
grid_082,0.2,sandy loam,46,5
grid_082,0.2,sandy loam,46,5
grid_082,0.2,sandy loam,46,5
grid_082,0.2,sandy loam,46,5
grid_082,0.5,sandy loam,46,5
grid_082,0.5,sandy clay loam,46,5
grid_083,0.2,sandy loam,46,5
grid_083,0.2,sandy loam,46,5
grid_083,0.2,sandy loam,46,5
grid_083,0.2,sandy loam,46,5
grid_083,0.2,sandy loam,46,5
grid_083,0.5,sandy loam,46,5
grid_083,0.5,sandy clay loam,46,5
grid_084,0.2,sandy loam,46,5
grid_084,0.2,sandy loam,46,5
grid_084,0.2,sandy loam,46,5
grid_084,0.2,sandy loam,46,5
grid_084,0.2,sandy loam,46,5
grid_084,0.5,sandy loam,46,5
grid_084,0.5,sandy clay loam,46,5
grid_085,0.2,sandy loam,46,5
grid_085,0.2,sandy loam,46,5
grid_085,0.2,sandy loam,46,5
grid_085,0.2,sandy loam,46,5
grid_085,0.2,sandy loam,46,5
grid_085,0.5,sandy loam,46,5
grid_085,0.5,sandy clay loam,46,5
grid_086,0.2,sandy loam,46,5
grid_086,0.2,sandy loam,46,5
grid_086,0.2,sandy loam,46,5
grid_086,0.2,sandy loam,46,5
grid_086,0.2,sandy loam,46,5
grid_086,0.5,sandy loam,46,5
grid_086,0.5,sandy clay loam,46,5
grid_087,0.2,sandy loam,46,5
grid_087,0.2,clay,46,5
grid_087,0.2,clay,46,5
grid_087,0.2,clay,46,5
grid_087,0.2,clay,46,5
grid_087,0.5,clay,46,5
grid_087,0.5,clay,46,5
grid_088,0.2,sandy loam,46,5
grid_088,0.2,sandy loam,46,5
grid_088,0.2,sandy loam,46,5
grid_088,0.2,sandy loam,46,5
grid_088,0.2,sandy loam,46,5
grid_088,0.5,sandy loam,46,5
grid_088,0.5,sandy clay loam,46,5
grid_089,0.2,sandy loam,46,5
grid_089,0.2,sandy loam,46,5
grid_089,0.2,sandy loam,46,5
grid_089,0.2,sandy loam,46,5
grid_089,0.2,sandy loam,46,5
grid_089,0.5,sandy loam,46,5
grid_089,0.5,sandy clay loam,46,5
grid_090,0.2,sandy loam,46,5
grid_090,0.2,sandy loam,46,5
grid_090,0.2,sandy loam,46,5
grid_090,0.2,sandy loam,46,5
grid_090,0.2,sandy loam,46,5
grid_090,0.5,sandy loam,46,5
grid_090,0.5,sandy clay loam,46,5
grid_091,0.2,sandy loam,46,5
grid_091,0.2,sandy clay loam,46,5
grid_091,0.2,sandy clay loam,46,5
grid_091,0.2,sandy clay,46,5
grid_091,0.2,sandy clay,46,5
grid_091,0.5,sandy clay,46,5
grid_091,0.5,clay loam,46,5
grid_092,0.2,sand,46,5
grid_092,0.2,sand,46,5
grid_092,0.2,sand,46,5
grid_092,0.2,loamy sand,46,5
grid_092,0.2,loamy sand,46,5
grid_092,0.5,loamy sand,46,5
grid_092,0.5,loamy sand,46,5
grid_093,0.2,clay,46,5
grid_093,0.2,clay,46,5
grid_093,0.2,clay,46,5
grid_093,0.2,clay,46,5
grid_093,0.2,clay,46,5
grid_093,0.5,clay,46,5
grid_093,0.5,clay,46,5
grid_094,0.2,clay,46,5
grid_094,0.2,clay,46,5
grid_094,0.2,clay,46,5
grid_094,0.2,clay,46,5
grid_094,0.2,clay,46,5
grid_094,0.5,clay,46,5
grid_094,0.5,clay,46,5
grid_095,0.2,sandy clay loam,46,5
grid_095,0.2,sandy clay loam,46,5
grid_095,0.2,sandy clay loam,46,5
grid_095,0.2,sandy clay loam,46,5
grid_095,0.2,sandy clay loam,46,5
grid_095,0.5,sandy clay loam,46,5
grid_095,0.5,sandy clay loam,46,5
grid_096,0.2,sandy loam,46,5
grid_096,0.2,sandy loam,46,5
grid_096,0.2,sandy loam,46,5
grid_096,0.2,sandy loam,46,5
grid_096,0.2,sandy loam,46,5
grid_096,0.5,sandy loam,46,5
grid_096,0.5,sandy clay loam,46,5
grid_097,0.2,sandy loam,46,5
grid_097,0.2,sandy loam,46,5
grid_097,0.2,sandy loam,46,5
grid_097,0.2,sandy loam,46,5
grid_097,0.2,sandy loam,46,5
grid_097,0.5,sandy loam,46,5
grid_097,0.5,sandy clay loam,46,5
grid_098,0.2,sandy loam,46,5
grid_098,0.2,sandy loam,46,5
grid_098,0.2,sandy loam,46,5
grid_098,0.2,sandy loam,46,5
grid_098,0.2,sandy loam,46,5
grid_098,0.5,sandy loam,46,5
grid_098,0.5,sandy clay loam,46,5
grid_099,0.2,sandy loam,46,5
grid_099,0.2,sandy loam,46,5
grid_099,0.2,sandy loam,46,5
grid_099,0.2,sandy loam,46,5
grid_099,0.2,sandy loam,46,5
grid_099,0.5,sandy loam,46,5
grid_099,0.5,sandy clay loam,46,5
grid_100,0.2,sandy loam,46,5
grid_100,0.2,sandy loam,46,5
grid_100,0.2,sandy loam,46,5
grid_100,0.2,sandy loam,46,5
grid_100,0.2,sandy loam,46,5
grid_100,0.5,sandy loam,46,5
grid_100,0.5,sandy clay loam,46,5
grid_101,0.2,sandy loam,46,5
grid_101,0.2,sandy loam,46,5
grid_101,0.2,sandy loam,46,5
grid_101,0.2,sandy loam,46,5
grid_101,0.2,sandy loam,46,5
grid_101,0.5,sandy loam,46,5
grid_101,0.5,sandy clay loam,46,5
grid_102,0.2,sandy loam,46,5
grid_102,0.2,sandy loam,46,5
grid_102,0.2,sandy loam,46,5
grid_102,0.2,sandy loam,46,5
grid_102,0.2,sandy loam,46,5
grid_102,0.5,sandy loam,46,5
grid_102,0.5,sandy clay loam,46,5
grid_103,0.2,sandy loam,46,5
grid_103,0.2,sandy loam,46,5
grid_103,0.2,sandy loam,46,5
grid_103,0.2,sandy loam,46,5
grid_103,0.2,sandy loam,46,5
grid_103,0.5,sandy loam,46,5
grid_103,0.5,sandy clay loam,46,5
grid_104,0.2,sandy loam,46,5
grid_104,0.2,sandy loam,46,5
grid_104,0.2,sandy loam,46,5
grid_104,0.2,sandy loam,46,5
grid_104,0.2,sandy loam,46,5
grid_104,0.5,sandy loam,46,5
grid_104,0.5,sandy clay loam,46,5
grid_105,0.2,sandy loam,46,5
grid_105,0.2,sandy loam,46,5
grid_105,0.2,sandy loam,46,5
grid_105,0.2,sandy loam,46,5
grid_105,0.2,sandy loam,46,5
grid_105,0.5,sandy loam,46,5
grid_105,0.5,sandy clay loam,46,5
grid_106,0.2,sandy loam,46,5
grid_106,0.2,sandy loam,46,5
